SourceList,Study,N,Women,Gender,Scan,CoordSys,ROI,FixedRandom,Stimuli,Method,Emotion,Valence,Mode,CogLoad,AffectFocus,ObjectEval,Contrast,x,y,z,p_correction  
0,s_Shin2000,8,0,male,PET,MNI,no,0,pers_event,recall,affect,negative,experience,yes,foreground,feeling,526,20,-50,-24,uncorrected
0,s_Shin2000,8,0,male,PET,MNI,no,0,pers_event,recall,affect,negative,experience,yes,foreground,feeling,526,-32,-14,44,uncorrected
0,s_Shin2000,8,0,male,PET,MNI,no,0,pers_event,recall,affect,negative,experience,yes,foreground,feeling,526,-14,-10,44,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,yes,0,faces,visual,fear,negative,perception,no,background,MISSING,527,-16,-6,-18,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,yes,0,faces,visual,fear,negative,perception,no,background,MISSING,527,18,-6,-18,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,20,-68,-48,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,22,-8,-26,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,-58,-22,-18,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,-28,-8,-18,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,-2,38,-10,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,-6,38,12,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,-38,-82,20,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,-6,24,20,uncorrected
0,s_Shin2005,13,0,male,fMRI,MNI,no,0,faces,visual,fear,negative,perception,no,background,MISSING,528,14,48,20,uncorrected
0,s_Shirao2005,13,13,female,fMRI,MNI,no,1,words,recall,affect,negative,experience,yes,foreground,stimulus,529,20,-56,-26,corrected
0,s_Shirao2005,13,13,female,fMRI,MNI,no,1,words,recall,affect,negative,experience,yes,foreground,stimulus,529,26,-52,-19,corrected
0,s_Shirao2005,13,13,female,fMRI,MNI,no,1,words,recall,affect,negative,experience,yes,foreground,stimulus,529,-24,-23,-16,corrected
0,s_Shirao2005,13,13,female,fMRI,MNI,no,1,words,recall,affect,negative,experience,yes,foreground,stimulus,529,29,-46,-11,corrected
0,s_Shirao2005,13,13,female,fMRI,MNI,no,1,words,recall,affect,negative,experience,yes,foreground,stimulus,529,-22,-42,-8,corrected
0,s_Shirao2005,13,13,female,fMRI,MNI,no,1,words,recall,affect,negative,experience,yes,foreground,stimulus,529,-22,-1,17,corrected
0,s_Shirao2005,13,13,female,fMRI,MNI,no,1,words,recall,affect,negative,experience,yes,foreground,stimulus,529,6,-1,19,corrected
0,s_Shirao2005,13,13,female,fMRI,MNI,no,1,words,recall,affect,negative,experience,yes,foreground,stimulus,529,-6,1,19,corrected
0,s_Silvert2007,10,7,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,foreground,stimulus,530,26,-4,-18,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,531,42,-40,-17,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,531,21,-4,-11,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,531,-20,-10,-10,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,531,6,20,-8,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,531,56,-56,4,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,531,-49,-35,7,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,531,55,-13,52,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,532,-54,-46,4,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-42,-67,-14,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-17,-7,-11,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,21,-4,-11,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-3,5,-5,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-3,32,-5,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,48,11,-2,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,5,38,2,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-51,-37,7,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,53,-33,7,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-42,14,13,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-42,-31,18,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,36,-34,19,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,3,53,19,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,60,-16,33,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-36,-28,42,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,533,-9,-4,43,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,534,33,-76,-14,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,535,51,-54,7,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,535,-54,-43,7,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,536,-48,-52,7,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,536,54,-46,10,uncorrected
0,s_Simon2006,17,9,both,fMRI,T88,yes,1,faces,visual,affect,negative,perception,yes,background,stimulus,537,-45,-31,19,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,1,-83,-38,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-27,-81,-32,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-29,1,-26,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,23,9,-20,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-41,-55,-18,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,41,-55,-16,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,43,-69,-8,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-17,-11,-6,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-29,-91,-4,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-5,-27,-4,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-43,-75,-2,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,43,17,-2,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-5,-89,0,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-47,19,0,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,15,-93,4,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,37,-87,10,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-55,-57,12,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-41,-77,16,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-53,23,16,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,47,33,16,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,1,59,18,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,37,-71,20,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,27,63,20,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-1,-51,22,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,47,-37,28,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,47,3,32,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-5,59,34,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-25,-77,36,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-41,-5,42,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-43,-37,46,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-5,1,48,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,-1,49,48,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,1,33,52,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,21,-65,54,uncorrected
0,s_Simpson2000,17,8,both,fMRI,T88,no,1,pictures,visual,affect,negative,experience,yes,background,stimulus,538,27,-5,62,uncorrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,539,27,15,-15,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,539,0,-12,-12,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,539,-27,12,-12,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,539,27,9,-9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,539,-33,3,-3,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,539,-30,12,-3,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,539,12,-27,6,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,539,9,-24,9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,540,36,21,-21,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,540,-33,33,-21,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,540,39,33,-18,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,540,-3,33,-6,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,540,3,42,-6,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,540,0,39,6,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,541,-15,33,33,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,542,-12,36,38,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,543,39,33,-15,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,544,27,9,-12,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,positive,experience,no,foreground,stimulus,545,39,31,-15,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-27,48,-18,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,39,15,-15,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-30,42,-15,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-3,-27,-12,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,0,-9,-12,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,45,-3,-12,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-45,18,-9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,39,27,-9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,6,30,-9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-48,36,-9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-9,-9,-6,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-39,6,-6,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,45,42,-6,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-39,27,-3,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,3,45,-3,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-48,12,0,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-24,51,0,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-30,3,9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,33,6,9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-54,9,9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,6,24,15,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,6,54,21,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-15,48,24,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-6,21,30,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,9,39,36,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,positive,experience,no,foreground,stimulus,546,-12,18,45,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,negative,experience,no,foreground,stimulus,547,-30,-51,-27,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,negative,experience,no,foreground,stimulus,548,-39,33,0,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,negative,experience,no,foreground,stimulus,548,36,-9,15,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,negative,experience,no,foreground,stimulus,549,54,21,-9,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,negative,experience,no,foreground,stimulus,550,42,0,32,corrected
0,s_Small2003,9,6,both,fMRI,MNI,no,1,food,taste,affect,negative,experience,no,foreground,stimulus,550,-18,-6,39,corrected
0,s_Small2003,9,6,both,fMRI,MNI,yes,1,food,taste,affect,negative,experience,no,foreground,stimulus,551,15,6,38,corrected
0,s_Somerville2004,16,8,both,fMRI,T88,yes,1,faces,visual,happy,positive,perception,no,background,MISSING,552,25,0,-14,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,fear,negative,perception,yes,background,stimulus,553,33,-57,-14,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,fear,negative,perception,yes,background,stimulus,553,-48,24,-14,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,fear,negative,perception,yes,background,stimulus,553,-51,33,14,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,anger,negative,perception,yes,background,stimulus,554,-48,24,-14,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,anger,negative,perception,yes,background,stimulus,554,-57,-51,7,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,anger,negative,perception,yes,background,stimulus,554,15,-39,42,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,disgust,negative,perception,yes,background,stimulus,555,-45,24,-14,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,disgust,negative,perception,yes,background,stimulus,555,24,-12,-7,uncorrected
0,s_Sprengelmeyer1998,6,4,both,fMRI,T88,no,0,faces,visual,disgust,negative,perception,yes,background,stimulus,555,-36,0,7,uncorrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,stimulus,556,24,-3,-21,corrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,stimulus,556,-18,-6,-18,corrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,stimulus,556,-33,-78,-12,corrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,stimulus,556,-6,-27,0,corrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,stimulus,556,-3,39,54,corrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,fear,negative,experience,no,background,stimulus,557,-33,-78,-18,corrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,fear,negative,experience,no,background,stimulus,557,9,-27,-3,corrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,fear,negative,experience,no,background,stimulus,557,12,-93,3,corrected
0,s_Stark2003,19,10,both,fMRI,MNI,yes,1,pictures,visual,fear,negative,experience,no,background,stimulus,557,-6,57,24,corrected
0,s_Stark2005,15,11,both,fMRI,MNI,no,1,film,visual,disgust,negative,experience,no,background,feeling,558,-42,-72,12,corrected
0,s_Stark2005,15,11,both,fMRI,MNI,no,1,film,visual,disgust,negative,experience,no,background,feeling,558,66,-45,12,corrected
0,s_Stark2005,15,11,both,fMRI,MNI,yes,1,film,visual,disgust,negative,experience,no,background,feeling,559,9,27,57,corrected
0,s_Stark2005,15,11,both,fMRI,MNI,no,1,film,visual,fear,negative,experience,no,background,feeling,560,51,-69,-6,corrected
0,s_Stark2005,15,11,both,fMRI,MNI,yes,1,film,visual,disgust,negative,experience,no,background,feeling,561,-12,-99,-9,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,562,33,0,-24,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,562,-30,33,-15,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,562,-36,0,-12,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,562,-45,-66,-9,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,562,48,-63,-9,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,562,48,9,24,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,562,-63,-24,33,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,562,24,-57,57,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,563,-27,-51,-15,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,563,30,-54,-12,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,563,39,-3,3,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,563,-39,-6,6,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,disgust,negative,experience,yes,foreground,stimulus,563,-33,-93,12,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,564,30,0,-30,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,564,9,-93,3,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,564,48,-66,3,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,564,54,36,6,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,564,-48,-69,9,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,42,-48,-24,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,57,-6,-24,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,0,27,-12,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,-48,42,-9,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,57,30,-6,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,3,48,-6,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,-9,-99,12,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,-45,-57,12,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,57,-48,12,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,3,-57,39,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,-39,12,45,corrected
0,s_Stark2007,66,32,both,fMRI,MNI,no,1,pictures,visual,fear,negative,experience,yes,foreground,stimulus,565,27,27,48,corrected
0,s_Strange2000,12,6,both,fMRI,T88,yes,1,words,visual,affect,negative,experience,yes,background,stimulus,566,-27,-9,-12,uncorrected
0,s_Strange2000,12,6,both,fMRI,T88,no,1,words,visual,affect,negative,experience,yes,background,stimulus,567,-51,36,-12,corrected
0,s_Sung2007,12,0,male,fMRI,T88,no,1,thermal,tactile,affect,positive,experience,no,foreground,feeling,568,-4,-47,-13,uncorrected
0,s_Sung2007,12,0,male,fMRI,T88,no,1,thermal,tactile,affect,positive,experience,no,foreground,feeling,568,-44,23,-5,uncorrected
0,s_Sung2007,12,0,male,fMRI,T88,no,1,thermal,tactile,affect,positive,experience,no,foreground,feeling,568,-26,6,-4,uncorrected
0,s_Sung2007,12,0,male,fMRI,T88,no,1,thermal,tactile,affect,positive,experience,no,foreground,feeling,568,38,-17,6,uncorrected
